cksum kappa rho numDaysToRecover beta deathRate pir AFP_Detection reintroRate minBurnIn obsPeriod seasonalAmp numSims movModel moveRate ES_Detection vacRate vilPop
d4b379fa 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {32000,32000}
47394561 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {16000,16000,16000,16000}
c60d1bef 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
b5ed405a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
5ff0777c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
9d8e4a64 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {32000,8000,8000,8000,8000}
ea8fc0ca 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
1070f77f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {64000}
4fb276e0 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {32000,32000}
95ec03e7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {16000,16000,16000,16000}
c807dd4f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
a6926ea0 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
dcc2285d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
6fe843d9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {32000,8000,8000,8000,8000}
f0e50131 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.001 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
a2d3cdc8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {64000}
3ae8699f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {32000,32000}
ea3ebd74 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {16000,16000,16000,16000}
ecd4baab 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {8000,8000,8000,8000,8000,8000,8000,8000}
34beac31 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
45b51290 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
195d7b59 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {32000,8000,8000,8000,8000}
5d870bb3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
2d11da3c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {64000}
50060332 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {32000,32000}
5e7af0c6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {16000,16000,16000,16000}
cfdbe4ea 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
5954c7de 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
fe48fc92 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
c7c33e0a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {32000,8000,8000,8000,8000}
7cc84b3f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
69298b88 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {64000}
96224178 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {32000,32000}
8761d611 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {16000,16000,16000,16000}
b46cc6c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
5b9fe300 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
67ee02ac 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
dbb73134 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {32000,8000,8000,8000,8000}
9c1cdfda 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
d48e641 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {64000}
d234e62 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {32000,32000}
55b49097 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {16000,16000,16000,16000}
54c0acc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
48e0cdfa 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
e4dc5d8d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
29d13889 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {32000,8000,8000,8000,8000}
86761e21 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.01 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
d94d1d1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {64000}
6fc63a96 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {32000,32000}
ff9a0b9a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {16000,16000,16000,16000}
f7a3a403 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {8000,8000,8000,8000,8000,8000,8000,8000}
acf90aa3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
83e22b25 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
fba2a626 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {32000,8000,8000,8000,8000}
91836567 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
3029cb02 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {64000}
12973bb0 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {32000,32000}
9e2263b6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {16000,16000,16000,16000}
2903369 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
b7266484 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
c6568942 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
81fa455a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {32000,8000,8000,8000,8000}
a5b542f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
e628d198 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {64000}
b582af51 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {32000,32000}
659e0b6e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {16000,16000,16000,16000}
9797dc99 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
275d9502 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
a159160e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
8b72189b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {32000,8000,8000,8000,8000}
d3425f9a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
8249bc51 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {64000}
2e83a04b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {32000,32000}
b74b4de8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {16000,16000,16000,16000}
999d1a39 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
3422bbf8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
226b492f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
79141126 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {32000,8000,8000,8000,8000}
c9289e61 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.1 0.1 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
b084774d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {64000}
679abc44 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {32000,32000}
c8b99beb 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {16000,16000,16000,16000}
47475f0b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {8000,8000,8000,8000,8000,8000,8000,8000}
3c77ad1a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
808da183 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
3d894af6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {32000,8000,8000,8000,8000}
de77ae39 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
21ca8120 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {64000}
939ef8f4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {32000,32000}
18379a8e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {16000,16000,16000,16000}
5cac7c76 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
96ef2582 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
7c2a49b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
5204350c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {32000,8000,8000,8000,8000}
fea76f5a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
469af43 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {64000}
2572685 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {32000,32000}
a3b5e7be 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {16000,16000,16000,16000}
7521cde1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
5ae82636 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
54696430 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
a3f6b5fc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {32000,8000,8000,8000,8000}
fbcc7b8c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
6008c28a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {64000}
9956299f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {32000,32000}
7160a138 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {16000,16000,16000,16000}
7b2b0b41 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
499708cc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
d75b3b11 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
5190bc41 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {32000,8000,8000,8000,8000}
e1a6ba77 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
958d7990 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {64000}
3584c655 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {32000,32000}
264ae8a4 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {16000,16000,16000,16000}
b1f0f49b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {8000,8000,8000,8000,8000,8000,8000,8000}
b1bda310 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
9b413d5b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
8364d749 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {32000,8000,8000,8000,8000}
f50a6fbc 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
43c4b24c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {64000}
a1a59dfe 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {32000,32000}
4357d90e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {16000,16000,16000,16000}
b949877d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
7e4aa6f9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
cb7e8b85 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
8652e60d 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {32000,8000,8000,8000,8000}
e50c5d94 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.05 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
d7471c1f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {64000}
e15ecfa9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {32000,32000}
1d587a01 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {16000,16000,16000,16000}
4564cb2c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {8000,8000,8000,8000,8000,8000,8000,8000}
47bf6e71 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
e431ef84 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
4e15569f 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {32000,8000,8000,8000,8000}
515bced9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.2 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
b32671d6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {64000}
7a5fc0b3 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {32000,32000}
cf8d3c87 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {16000,16000,16000,16000}
4b6e0d8c 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {8000,8000,8000,8000,8000,8000,8000,8000}
54c0408b 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
6703b0a5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
bc735f22 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {32000,8000,8000,8000,8000}
4b310f22 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.001 0.5 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
8b1b793a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {64000}
390c4df 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {32000,32000}
87b84e2e 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {16000,16000,16000,16000}
bbf696f9 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {8000,8000,8000,8000,8000,8000,8000,8000}
cac6f3f1 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
cc5325c8 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
7dbd00a7 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {32000,8000,8000,8000,8000}
7b383fca 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0 {32000,4000,4000,4000,4000,4000,4000,4000,4000}
8e475c95 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {64000}
65ebb561 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {32000,32000}
41bcfa6 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {16000,16000,16000,16000}
4cb23429 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {8000,8000,8000,8000,8000,8000,8000,8000}
ab06e9f5 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000}
4589646a 0.4179 0.2 28 135 0.02 0.005 1 0.001 50 100 0.05 10000 1 0.2 0.01 0.05 {2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000}
